order_id,order_date,customer_name,state,city,price,profit,quantity,category,sub_category,subcat_cost,subcat_revenue,cost_per_unit
B-25601,2018-04-01,Bharat,Gujarat,Ahmedabad,80.00,-56.00,4,Electronics,Electronic Games,376.00,320.00,94.00
B-25602,2018-04-01,Pearl,Maharashtra,Pune,168.00,-111.00,2,Electronics,Phones,447.00,336.00,223.50
B-25602,2018-04-01,Pearl,Maharashtra,Pune,424.00,-272.00,5,Electronics,Phones,2392.00,2120.00,478.40
B-25602,2018-04-01,Pearl,Maharashtra,Pune,2617.00,1151.00,4,Electronics,Phones,9317.00,10468.00,2329.25
B-25602,2018-04-01,Pearl,Maharashtra,Pune,561.00,212.00,3,Clothing,Saree,1470.99,1683.00,490.33
B-25602,2018-04-01,Pearl,Maharashtra,Pune,119.00,-5.00,8,Clothing,Saree,957.04,952.00,119.63
B-25603,2018-04-03,Jahan,Madhya Pradesh,Bhopal,1355.00,-60.00,5,Clothing,Trousers,6835.00,6775.00,1367.00
B-25603,2018-04-03,Jahan,Madhya Pradesh,Bhopal,24.00,-30.00,1,Furniture,Chairs,54.00,24.00,54.00
B-25603,2018-04-03,Jahan,Madhya Pradesh,Bhopal,193.00,-166.00,3,Clothing,Saree,744.99,579.00,248.33
B-25603,2018-04-03,Jahan,Madhya Pradesh,Bhopal,180.00,5.00,3,Clothing,Trousers,534.99,540.00,178.33
B-26052,2019-03-08,Ajay,Karnataka,Bangalore,774.00,170.00,3,Electronics,Accessories,2151.99,2322.00,717.33
B-26053,2019-03-09,Kirti,Jammu and Kashmir,Kashmir,17.00,1.00,2,Clothing,Skirt,33.00,34.00,16.50
B-26053,2019-03-09,Kirti,Jammu and Kashmir,Kashmir,246.00,61.00,2,Furniture,Bookcases,431.00,492.00,215.50
B-26053,2019-03-09,Kirti,Jammu and Kashmir,Kashmir,425.00,208.00,7,Clothing,Saree,2767.03,2975.00,395.29
B-26053,2019-03-09,Kirti,Jammu and Kashmir,Kashmir,93.00,31.00,3,Electronics,Accessories,248.01,279.00,82.67
B-26053,2019-03-09,Kirti,Jammu and Kashmir,Kashmir,594.00,89.00,3,Furniture,Bookcases,1692.99,1782.00,564.33
B-26053,2019-03-09,Kirti,Jammu and Kashmir,Kashmir,85.00,2.00,6,Clothing,Stole,508.02,510.00,84.67
B-26053,2019-03-09,Kirti,Jammu and Kashmir,Kashmir,27.00,6.00,3,Clothing,Skirt,75.00,81.00,25.00
B-26053,2019-03-09,Kirti,Jammu and Kashmir,Kashmir,120.00,1.00,1,Furniture,Chairs,119.00,120.00,119.00
B-26053,2019-03-09,Kirti,Jammu and Kashmir,Kashmir,162.00,55.00,3,Clothing,Stole,431.01,486.00,143.67
B-26054,2019-03-10,Mayank,Maharashtra,Mumbai,246.00,98.00,5,Clothing,Hankerchief,1132.00,1230.00,226.40
B-26054,2019-03-10,Mayank,Maharashtra,Mumbai,88.00,20.00,2,Clothing,Saree,156.00,176.00,78.00
B-26054,2019-03-10,Mayank,Maharashtra,Mumbai,88.00,19.00,2,Clothing,Shirt,157.00,176.00,78.50
B-26054,2019-03-10,Mayank,Maharashtra,Mumbai,139.00,21.00,3,Electronics,Accessories,396.00,417.00,132.00
B-26054,2019-03-10,Mayank,Maharashtra,Mumbai,139.00,36.00,3,Clothing,Stole,381.00,417.00,127.00
B-26054,2019-03-10,Mayank,Maharashtra,Mumbai,138.00,11.00,5,Clothing,Stole,679.00,690.00,135.80
B-26054,2019-03-10,Mayank,Maharashtra,Mumbai,156.00,23.00,3,Clothing,Stole,444.99,468.00,148.33
B-26054,2019-03-10,Mayank,Maharashtra,Mumbai,559.00,174.00,2,Electronics,Electronic Games,944.00,1118.00,472.00
B-26055,2019-03-10,Yaanvi,Madhya Pradesh,Indore,227.00,48.00,5,Clothing,Stole,1087.00,1135.00,217.40
B-26055,2019-03-10,Yaanvi,Madhya Pradesh,Indore,5729.00,64.00,14,Furniture,Chairs,80142.02,80206.00,5724.43
B-26055,2019-03-10,Yaanvi,Madhya Pradesh,Indore,94.00,27.00,2,Clothing,T-shirt,161.00,188.00,80.50
B-26055,2019-03-10,Yaanvi,Madhya Pradesh,Indore,213.00,4.00,14,Clothing,Shirt,2977.94,2982.00,212.71
B-26055,2019-03-10,Yaanvi,Madhya Pradesh,Indore,250.00,-12.00,2,Electronics,Printers,512.00,500.00,256.00
B-26055,2019-03-10,Yaanvi,Madhya Pradesh,Indore,43.00,11.00,1,Clothing,Saree,32.00,43.00,32.00
B-26055,2019-03-10,Yaanvi,Madhya Pradesh,Indore,1218.00,420.00,8,Furniture,Bookcases,9324.00,9744.00,1165.50
B-26055,2019-03-10,Yaanvi,Madhya Pradesh,Indore,671.00,114.00,9,Electronics,Phones,5924.97,6039.00,658.33
B-26055,2019-03-10,Yaanvi,Madhya Pradesh,Indore,57.00,7.00,2,Clothing,Shirt,107.00,114.00,53.50
B-26056,2019-03-10,Sonal,Bihar,Patna,70.00,24.00,3,Clothing,Stole,186.00,210.00,62.00
B-26056,2019-03-10,Sonal,Bihar,Patna,47.00,20.00,7,Clothing,Hankerchief,308.98,329.00,44.14
B-26056,2019-03-10,Sonal,Bihar,Patna,33.00,9.00,2,Clothing,Hankerchief,57.00,66.00,28.50
B-26056,2019-03-10,Sonal,Bihar,Patna,424.00,161.00,2,Clothing,Saree,687.00,848.00,343.50
B-26056,2019-03-10,Sonal,Bihar,Patna,391.00,90.00,6,Electronics,Phones,2256.00,2346.00,376.00
B-26056,2019-03-10,Sonal,Bihar,Patna,15.00,6.00,2,Clothing,Hankerchief,24.00,30.00,12.00
B-26056,2019-03-10,Sonal,Bihar,Patna,101.00,11.00,2,Clothing,Hankerchief,191.00,202.00,95.50
B-26056,2019-03-10,Sonal,Bihar,Patna,31.00,9.00,2,Clothing,Hankerchief,53.00,62.00,26.50
B-26056,2019-03-10,Sonal,Bihar,Patna,220.00,40.00,2,Electronics,Accessories,400.00,440.00,200.00
B-26056,2019-03-10,Sonal,Bihar,Patna,213.00,-145.00,3,Furniture,Bookcases,783.99,639.00,261.33
B-26056,2019-03-10,Sonal,Bihar,Patna,19.00,-18.00,4,Clothing,Kurti,94.00,76.00,23.50
B-26056,2019-03-10,Sonal,Bihar,Patna,206.00,18.00,4,Clothing,Hankerchief,806.00,824.00,201.50
B-26057,2019-03-10,Sharda,Kerala ,Thiruvananthapuram,736.00,346.00,5,Electronics,Printers,3334.00,3680.00,666.80
B-26057,2019-03-10,Sharda,Kerala ,Thiruvananthapuram,54.00,8.00,4,Clothing,T-shirt,208.00,216.00,52.00
B-26075,2019-03-21,Pearl,Maharashtra,Pune,34.00,12.00,2,Clothing,Stole,56.00,68.00,28.00
B-26057,2019-03-10,Sharda,Kerala ,Thiruvananthapuram,659.00,-37.00,2,Furniture,Bookcases,1355.00,1318.00,677.50
B-26057,2019-03-10,Sharda,Kerala ,Thiruvananthapuram,224.00,87.00,3,Clothing,Trousers,585.00,672.00,195.00
B-26058,2019-03-11,Aditya,Punjab,Chandigarh,212.00,97.00,7,Clothing,Hankerchief,1386.98,1484.00,198.14
B-26059,2019-03-12,Rachna,Haryana,Chandigarh,20.00,6.00,1,Clothing,T-shirt,14.00,20.00,14.00
B-26060,2019-03-13,Chirag,Maharashtra,Mumbai,382.00,68.00,3,Clothing,Saree,1077.99,1146.00,359.33
B-26061,2019-03-14,Anurag,Madhya Pradesh,Indore,508.00,203.00,2,Electronics,Accessories,813.00,1016.00,406.50
B-26061,2019-03-14,Anurag,Madhya Pradesh,Indore,965.00,-68.00,3,Electronics,Printers,2963.01,2895.00,987.67
B-26061,2019-03-14,Anurag,Madhya Pradesh,Indore,206.00,12.00,1,Electronics,Printers,194.00,206.00,194.00
B-26061,2019-03-14,Anurag,Madhya Pradesh,Indore,642.00,180.00,5,Clothing,Saree,3030.00,3210.00,606.00
B-26061,2019-03-14,Anurag,Madhya Pradesh,Indore,109.00,52.00,2,Clothing,Stole,166.00,218.00,83.00
B-26061,2019-03-14,Anurag,Madhya Pradesh,Indore,27.00,8.00,2,Clothing,T-shirt,46.00,54.00,23.00
B-26062,2019-03-15,Tushina,Goa,Goa,44.00,-40.00,3,Clothing,Stole,171.99,132.00,57.33
B-26062,2019-03-15,Tushina,Goa,Goa,50.00,-17.00,2,Clothing,Stole,117.00,100.00,58.50
B-26062,2019-03-15,Tushina,Goa,Goa,13.00,-2.00,1,Clothing,Stole,15.00,13.00,15.00
B-26063,2019-03-15,Farah,Nagaland,Kohima,241.00,-77.00,4,Electronics,Electronic Games,1041.00,964.00,260.25
B-26064,2019-03-16,Ankita,Maharashtra,Mumbai,75.00,2.00,5,Clothing,Leggings,373.00,375.00,74.60
B-26064,2019-03-16,Ankita,Maharashtra,Mumbai,61.00,3.00,4,Clothing,Hankerchief,241.00,244.00,60.25
B-26064,2019-03-16,Ankita,Maharashtra,Mumbai,122.00,38.00,6,Clothing,T-shirt,694.02,732.00,115.67
B-26064,2019-03-16,Ankita,Maharashtra,Mumbai,22.00,0.00,2,Clothing,Saree,44.00,44.00,22.00
B-26065,2019-03-16,Nida,Madhya Pradesh,Indore,146.00,19.00,5,Clothing,Stole,711.00,730.00,142.20
B-26066,2019-03-16,Priyanka,Maharashtra,Pune,86.00,22.00,2,Clothing,Saree,150.00,172.00,75.00
B-26067,2019-03-16,Tulika,Madhya Pradesh,Bhopal,618.00,27.00,4,Furniture,Bookcases,2445.00,2472.00,611.25
B-26067,2019-03-16,Tulika,Madhya Pradesh,Bhopal,53.00,2.00,4,Clothing,Hankerchief,210.00,212.00,52.50
B-26067,2019-03-16,Tulika,Madhya Pradesh,Bhopal,1120.00,199.00,6,Clothing,Saree,6520.98,6720.00,1086.83
B-26067,2019-03-16,Tulika,Madhya Pradesh,Bhopal,1137.00,-14.00,7,Electronics,Printers,7973.00,7959.00,1139.00
B-26067,2019-03-16,Tulika,Madhya Pradesh,Bhopal,67.00,2.00,4,Clothing,T-shirt,266.00,268.00,66.50
B-26068,2019-03-16,Shefali,Rajasthan,Jaipur,193.00,33.00,5,Electronics,Accessories,932.00,965.00,186.40
B-26069,2019-03-17,Sanskriti,West Bengal,Kolkata,55.00,18.00,2,Clothing,Kurti,92.00,110.00,46.00
B-26070,2019-03-18,Shruti,Karnataka,Bangalore,54.00,12.00,4,Clothing,Shirt,204.00,216.00,51.00
B-26070,2019-03-18,Shruti,Karnataka,Bangalore,582.00,262.00,5,Furniture,Furnishings,2648.00,2910.00,529.60
B-26070,2019-03-18,Shruti,Karnataka,Bangalore,75.00,29.00,1,Clothing,Trousers,46.00,75.00,46.00
B-26070,2019-03-18,Shruti,Karnataka,Bangalore,14.00,7.00,2,Clothing,Hankerchief,21.00,28.00,10.50
B-26071,2019-03-19,Subhashree,Jammu and Kashmir,Kashmir,21.00,4.00,3,Clothing,Hankerchief,59.01,63.00,19.67
B-26072,2019-03-20,Sweta,Maharashtra,Mumbai,313.00,44.00,3,Electronics,Electronic Games,894.99,939.00,298.33
B-26073,2019-03-21,Pournamasi,Madhya Pradesh,Indore,37.00,17.00,3,Clothing,Hankerchief,93.99,111.00,31.33
B-26073,2019-03-21,Pournamasi,Madhya Pradesh,Indore,290.00,110.00,9,Clothing,Stole,2500.02,2610.00,277.78
B-26073,2019-03-21,Pournamasi,Madhya Pradesh,Indore,122.00,11.00,4,Clothing,Hankerchief,477.00,488.00,119.25
B-26073,2019-03-21,Pournamasi,Madhya Pradesh,Indore,29.00,9.00,3,Clothing,Saree,78.00,87.00,26.00
B-26073,2019-03-21,Pournamasi,Madhya Pradesh,Indore,1514.00,742.00,4,Electronics,Printers,5314.00,6056.00,1328.50
B-26074,2019-03-21,Bharat,Gujarat,Ahmedabad,57.00,21.00,4,Clothing,Leggings,207.00,228.00,51.75
B-26076,2019-03-21,Jahan,Madhya Pradesh,Bhopal,91.00,22.00,2,Clothing,Stole,160.00,182.00,80.00
B-26076,2019-03-21,Jahan,Madhya Pradesh,Bhopal,133.00,46.00,5,Clothing,Shirt,619.00,665.00,123.80
B-26076,2019-03-21,Jahan,Madhya Pradesh,Bhopal,60.00,13.00,2,Clothing,T-shirt,107.00,120.00,53.50
B-26076,2019-03-21,Jahan,Madhya Pradesh,Bhopal,19.00,4.00,2,Clothing,Saree,34.00,38.00,17.00
B-26076,2019-03-21,Jahan,Madhya Pradesh,Bhopal,450.00,190.00,4,Furniture,Bookcases,1610.00,1800.00,402.50
B-26077,2019-03-22,Divsha,Rajasthan,Jaipur,62.00,11.00,7,Clothing,Hankerchief,423.01,434.00,60.43
B-26078,2019-03-22,Kasheen,West Bengal,Kolkata,17.00,8.00,2,Clothing,Skirt,26.00,34.00,13.00
B-26078,2019-03-22,Kasheen,West Bengal,Kolkata,44.00,20.00,2,Clothing,T-shirt,68.00,88.00,34.00
B-26078,2019-03-22,Kasheen,West Bengal,Kolkata,557.00,111.00,2,Electronics,Electronic Games,1003.00,1114.00,501.50
B-26078,2019-03-22,Kasheen,West Bengal,Kolkata,137.00,63.00,3,Clothing,Stole,348.00,411.00,116.00
B-26079,2019-03-22,Hazel,Karnataka,Bangalore,18.00,3.00,2,Clothing,Hankerchief,33.00,36.00,16.50
B-26080,2019-03-22,Sonakshi,Jammu and Kashmir,Kashmir,109.00,35.00,6,Clothing,T-shirt,619.02,654.00,103.17
B-26081,2019-03-22,Aarushi,Tamil Nadu,Chennai,359.00,-338.00,5,Furniture,Bookcases,2133.00,1795.00,426.60
B-26081,2019-03-22,Aarushi,Tamil Nadu,Chennai,93.00,-84.00,3,Clothing,Saree,363.00,279.00,121.00
B-26081,2019-03-22,Aarushi,Tamil Nadu,Chennai,169.00,0.00,3,Electronics,Accessories,507.00,507.00,169.00
B-26081,2019-03-22,Aarushi,Tamil Nadu,Chennai,79.00,33.00,4,Clothing,Stole,283.00,316.00,70.75
B-26081,2019-03-22,Aarushi,Tamil Nadu,Chennai,24.00,11.00,3,Clothing,Hankerchief,60.99,72.00,20.33
B-26081,2019-03-22,Aarushi,Tamil Nadu,Chennai,637.00,50.00,5,Clothing,Saree,3135.00,3185.00,627.00
B-26082,2019-03-23,Jitesh,Uttar Pradesh,Lucknow,95.00,5.00,2,Clothing,Stole,185.00,190.00,92.50
B-26083,2019-03-24,Yogesh,Bihar,Patna,43.00,8.00,3,Clothing,Leggings,120.99,129.00,40.33
B-26083,2019-03-24,Yogesh,Bihar,Patna,145.00,16.00,3,Clothing,T-shirt,419.01,435.00,139.67
B-26083,2019-03-24,Yogesh,Bihar,Patna,34.00,3.00,3,Clothing,Saree,99.00,102.00,33.00
B-26083,2019-03-24,Yogesh,Bihar,Patna,143.00,6.00,2,Electronics,Accessories,280.00,286.00,140.00
B-26051,2019-03-07,Parishi,West Bengal,Kolkata,669.00,74.00,5,Furniture,Bookcases,3271.00,3345.00,654.20
B-26051,2019-03-07,Parishi,West Bengal,Kolkata,80.00,22.00,3,Clothing,Stole,218.01,240.00,72.67
B-26051,2019-03-07,Parishi,West Bengal,Kolkata,216.00,50.00,4,Clothing,Stole,814.00,864.00,203.50
B-26051,2019-03-07,Parishi,West Bengal,Kolkata,85.00,24.00,10,Clothing,Hankerchief,826.00,850.00,82.60
B-26051,2019-03-07,Parishi,West Bengal,Kolkata,382.00,119.00,2,Clothing,Saree,645.00,764.00,322.50
B-26051,2019-03-07,Parishi,West Bengal,Kolkata,490.00,88.00,2,Electronics,Accessories,892.00,980.00,446.00
B-26051,2019-03-07,Parishi,West Bengal,Kolkata,1337.00,147.00,7,Electronics,Printers,9212.00,9359.00,1316.00
B-26051,2019-03-07,Parishi,West Bengal,Kolkata,600.00,102.00,5,Electronics,Electronic Games,2898.00,3000.00,579.60
B-26052,2019-03-08,Ajay,Karnataka,Bangalore,78.00,28.00,6,Clothing,Kurti,439.98,468.00,73.33
B-26052,2019-03-08,Ajay,Karnataka,Bangalore,101.00,16.00,4,Clothing,T-shirt,388.00,404.00,97.00
B-26052,2019-03-08,Ajay,Karnataka,Bangalore,145.00,0.00,3,Clothing,Saree,435.00,435.00,145.00
B-26052,2019-03-08,Ajay,Karnataka,Bangalore,148.00,23.00,4,Clothing,Kurti,569.00,592.00,142.25
B-26052,2019-03-08,Ajay,Karnataka,Bangalore,15.00,1.00,1,Clothing,Shirt,14.00,15.00,14.00
B-26052,2019-03-08,Ajay,Karnataka,Bangalore,25.00,7.00,2,Clothing,Stole,43.00,50.00,21.50
B-26083,2019-03-24,Yogesh,Bihar,Patna,45.00,17.00,1,Electronics,Accessories,28.00,45.00,28.00
B-26084,2019-03-25,Anita,Kerala ,Thiruvananthapuram,209.00,-63.00,4,Electronics,Electronic Games,899.00,836.00,224.75
B-26085,2019-03-26,Shrichand,Punjab,Chandigarh,86.00,22.00,2,Clothing,Saree,150.00,172.00,75.00
B-26085,2019-03-26,Shrichand,Punjab,Chandigarh,1487.00,624.00,3,Clothing,Trousers,3837.00,4461.00,1279.00
B-26085,2019-03-26,Shrichand,Punjab,Chandigarh,40.00,17.00,2,Clothing,Stole,63.00,80.00,31.50
B-26085,2019-03-26,Shrichand,Punjab,Chandigarh,132.00,-10.00,3,Clothing,Saree,405.99,396.00,135.33
B-26086,2019-03-26,Mukesh,Haryana,Chandigarh,43.00,17.00,2,Clothing,T-shirt,69.00,86.00,34.50
B-26086,2019-03-26,Mukesh,Haryana,Chandigarh,762.00,101.00,6,Electronics,Printers,4471.02,4572.00,745.17
B-26086,2019-03-26,Mukesh,Haryana,Chandigarh,25.00,2.00,2,Clothing,Hankerchief,48.00,50.00,24.00
B-26087,2019-03-26,Vandana,Himachal Pradesh,Simla,119.00,56.00,7,Clothing,Saree,777.00,833.00,111.00
B-26087,2019-03-26,Vandana,Himachal Pradesh,Simla,46.00,13.00,3,Clothing,Hankerchief,125.01,138.00,41.67
B-26087,2019-03-26,Vandana,Himachal Pradesh,Simla,311.00,40.00,1,Electronics,Electronic Games,271.00,311.00,271.00
B-26087,2019-03-26,Vandana,Himachal Pradesh,Simla,40.00,10.00,2,Clothing,Stole,70.00,80.00,35.00
B-26087,2019-03-26,Vandana,Himachal Pradesh,Simla,180.00,0.00,8,Clothing,Stole,1440.00,1440.00,180.00
B-26088,2019-03-26,Bhavna,Sikkim,Gangtok,11.00,5.00,2,Clothing,Hankerchief,17.00,22.00,8.50
B-26089,2019-03-26,Kanak,Goa,Goa,27.00,4.00,1,Clothing,Hankerchief,23.00,27.00,23.00
B-26089,2019-03-26,Kanak,Goa,Goa,139.00,14.00,3,Clothing,Kurti,402.99,417.00,134.33
B-26097,2019-03-28,Vini,Karnataka,Bangalore,671.00,-309.00,5,Electronics,Electronic Games,3664.00,3355.00,732.80
B-26098,2019-03-29,Pinky,Jammu and Kashmir,Kashmir,82.00,8.00,3,Electronics,Accessories,237.99,246.00,79.33
B-26091,2019-03-27,Manju,Telangana,Hyderabad,158.00,69.00,3,Clothing,Stole,405.00,474.00,135.00
B-26091,2019-03-27,Manju,Telangana,Hyderabad,29.00,10.00,4,Clothing,Hankerchief,106.00,116.00,26.50
B-26091,2019-03-27,Manju,Telangana,Hyderabad,59.00,10.00,4,Clothing,Leggings,226.00,236.00,56.50
B-26090,2019-03-27,Sagar,Nagaland,Kohima,80.00,22.00,3,Clothing,Stole,218.01,240.00,72.67
B-26092,2019-03-27,Ramesh,Gujarat,Ahmedabad,97.00,14.00,2,Clothing,T-shirt,180.00,194.00,90.00
B-26093,2019-03-27,Sarita,Maharashtra,Pune,33.00,-1.00,1,Clothing,Saree,34.00,33.00,34.00
B-26093,2019-03-27,Sarita,Maharashtra,Pune,2847.00,712.00,8,Electronics,Printers,22064.00,22776.00,2758.00
B-26093,2019-03-27,Sarita,Maharashtra,Pune,852.00,51.00,5,Furniture,Bookcases,4209.00,4260.00,841.80
B-26093,2019-03-27,Sarita,Maharashtra,Pune,492.00,187.00,2,Electronics,Accessories,797.00,984.00,398.50
B-26093,2019-03-27,Sarita,Maharashtra,Pune,81.00,41.00,5,Clothing,Leggings,364.00,405.00,72.80
B-26093,2019-03-27,Sarita,Maharashtra,Pune,49.00,5.00,4,Clothing,Hankerchief,191.00,196.00,47.75
B-26093,2019-03-27,Sarita,Maharashtra,Pune,148.00,25.00,3,Clothing,Saree,419.01,444.00,139.67
B-26094,2019-03-27,Deepak,Madhya Pradesh,Bhopal,152.00,50.00,6,Clothing,Stole,862.02,912.00,143.67
B-26095,2019-03-28,Monisha,Rajasthan,Jaipur,6.00,1.00,1,Clothing,Kurti,5.00,6.00,5.00
B-26096,2019-03-28,Atharv,West Bengal,Kolkata,45.00,9.00,3,Clothing,Leggings,126.00,135.00,42.00
B-26096,2019-03-28,Atharv,West Bengal,Kolkata,103.00,46.00,2,Clothing,Saree,160.00,206.00,80.00
B-26096,2019-03-28,Atharv,West Bengal,Kolkata,140.00,56.00,4,Clothing,Shirt,504.00,560.00,126.00
B-26096,2019-03-28,Atharv,West Bengal,Kolkata,88.00,11.00,3,Electronics,Accessories,252.99,264.00,84.33
B-26096,2019-03-28,Atharv,West Bengal,Kolkata,451.00,25.00,3,Electronics,Phones,1328.01,1353.00,442.67
B-26096,2019-03-28,Atharv,West Bengal,Kolkata,264.00,-26.00,3,Clothing,Trousers,818.01,792.00,272.67
B-26097,2019-03-28,Vini,Karnataka,Bangalore,97.00,12.00,2,Clothing,Hankerchief,182.00,194.00,91.00
B-26097,2019-03-28,Vini,Karnataka,Bangalore,14.00,5.00,1,Clothing,Hankerchief,9.00,14.00,9.00
B-26097,2019-03-28,Vini,Karnataka,Bangalore,19.00,8.00,2,Clothing,Hankerchief,30.00,38.00,15.00
B-26097,2019-03-28,Vini,Karnataka,Bangalore,39.00,18.00,2,Clothing,Leggings,60.00,78.00,30.00
B-26097,2019-03-28,Vini,Karnataka,Bangalore,185.00,-26.00,6,Furniture,Chairs,1135.98,1110.00,189.33
B-26097,2019-03-28,Vini,Karnataka,Bangalore,663.00,-212.00,5,Electronics,Printers,3527.00,3315.00,705.40
B-26098,2019-03-29,Pinky,Jammu and Kashmir,Kashmir,497.00,179.00,3,Furniture,Chairs,1311.99,1491.00,437.33
B-26098,2019-03-29,Pinky,Jammu and Kashmir,Kashmir,96.00,48.00,5,Clothing,Leggings,432.00,480.00,86.40
B-26098,2019-03-29,Pinky,Jammu and Kashmir,Kashmir,409.00,86.00,3,Clothing,Saree,1140.99,1227.00,380.33
B-26098,2019-03-29,Pinky,Jammu and Kashmir,Kashmir,59.00,15.00,2,Clothing,T-shirt,103.00,118.00,51.50
B-26098,2019-03-29,Pinky,Jammu and Kashmir,Kashmir,46.00,14.00,5,Clothing,Skirt,216.00,230.00,43.20
B-26099,2019-03-30,Bhishm,Maharashtra,Mumbai,9.00,3.00,1,Clothing,Skirt,6.00,9.00,6.00
B-26099,2019-03-30,Bhishm,Maharashtra,Mumbai,207.00,37.00,4,Clothing,Hankerchief,791.00,828.00,197.75
B-26099,2019-03-30,Bhishm,Maharashtra,Mumbai,835.00,267.00,5,Electronics,Phones,3908.00,4175.00,781.60
B-26099,2019-03-30,Bhishm,Maharashtra,Mumbai,2366.00,552.00,5,Clothing,Trousers,11278.00,11830.00,2255.60
B-26100,2019-03-31,Hitika,Madhya Pradesh,Indore,828.00,230.00,2,Furniture,Chairs,1426.00,1656.00,713.00
B-26100,2019-03-31,Hitika,Madhya Pradesh,Indore,34.00,10.00,2,Clothing,T-shirt,58.00,68.00,29.00
B-26100,2019-03-31,Hitika,Madhya Pradesh,Indore,72.00,16.00,2,Clothing,Shirt,128.00,144.00,64.00
